province,district,subdistrict,moo,Situation_Date,End Disaster Date,,,
จังหวัด,อำเภอ,ตำบล,หมู่ที่,วันที่เกิดสถานการณ์,วันที่ประกาศยุติสถานการณ์,,,
นครสวรรค์,ชุมแสง,พิกุล,3,7-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,4,7-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,5,7-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,6,7-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,7,7-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,8,7-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,9,7-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,10,7-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,1,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,1,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,2,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,2,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,3,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,3,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,4,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,4,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,5,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,5,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,6,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,6,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,7,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,7,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,8,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,8,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,9,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,9,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,10,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,10,29-ก.ย.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,1,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,2,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,3,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,4,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,5,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,6,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,7,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,8,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,9,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,พิกุล,10,4-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,1,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,2,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,3,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,4,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,5,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,6,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,7,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,8,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,9,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,10,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,11,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,12,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,13,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,หนองกระเจา,14,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ชุมแสง,,,1-ต.ค.-65,,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,1,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,2,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,3,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,4,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,5,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,6,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,7,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,8,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,เขาชายธง,9,19-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,5,16-ส.ค.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,8,16-ส.ค.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,1,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,2,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,3,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,3,29-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,4,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,5,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,6,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,7,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,ตากฟ้า,8,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,1,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,2,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,3,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,4,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,5,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,6,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,7,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,8,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,9,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,พุนกยูง,10,28-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,1,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,2,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,3,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,4,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,5,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,6,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,7,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,8,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,9,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,10,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,11,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,สุขสำราญ,12,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,2,26-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,3,26-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,4,26-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,6,26-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,7,26-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,9,26-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,10,26-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,11,26-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,1,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,5,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,หนองพิกุล,8,29-ก.ย.-65,11-ต.ค.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,1,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,2,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,3,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,4,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,6,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,8,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,10,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,11,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,12,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,14,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,15,17-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,5,29-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,7,29-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,9,29-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,13,29-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตากฟ้า,อุดมธัญญา,16,29-ก.ย.-65,15-พ.ย.-65,,,
นครสวรรค์,ตาคลี,จันเสน,8,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,จันเสน,1,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,จันเสน,2,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,จันเสน,4,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,จันเสน,5,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,จันเสน,6,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,จันเสน,8,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,จันเสน,9,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,จันเสน,10,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,จันเสน,15,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,ช่องแค,1,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,2,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,3,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,4,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,5,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,6,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,7,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,8,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,9,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,10,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,11,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,12,27-ก.ย.-65,18-พ.ย.-65,,,
นครสวรรค์,ตาคลี,ช่องแค,1,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,ช่องแค,3,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,ช่องแค,5,29-ก.ย.-65,,,,
นครสวรรค์,ตาคลี,ช่องแค,6,29-ก.ย.-65,,,,
